,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES
1126,1946.3,1435.0,1555.0,0.0,0.0,6,0,0,NG,SUB,985061,848951,29273,0.131604933,1
1127,0.0,0.0,0.0,0.0,2.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
1128,1664.4,1508.0,1562.0,0.0,0.0,10,0,0,RC,NG,2477419,4564231,41183,0.347874499,1
1129,0.0,0.0,0.0,110.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1130,120.0,94.3,95.9,0.0,0.0,2,0,0,NG,KER,0,594288,0,0.071176949,0
1131,10.0,8.5,8.5,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.706540424,0
1132,1.4,1.4,1.4,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,1443,0,0.782208089,0
1133,0.0,0.0,0.0,0.0,110.8,0,0,3,NG,NOT AVAILABLE,0,0,0,0.24219,1
1134,391.5,445.0,444.7,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.567778462,3
1135,6.5,6.5,6.5,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.101282051,0
1136,155.1,150.0,150.0,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.31843988,0
1137,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.180490868,0
1138,11.2,11.2,11.2,0.0,0.8,14,0,1,LFG,NOT AVAILABLE,0,0,0,0.735027316,0
1139,2.2,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1140,36.4,28.0,28.0,0.0,0.0,1,0,0,WH,NOT AVAILABLE,0,0,0,0.620674331,1
1141,14.0,14.0,14.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.112442922,0
1142,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.180776256,0
1143,3.6,3.6,3.6,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,368,0.006817605,0
1144,0.0,0.0,0.0,200.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
1145,1.9,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20097032,0
1146,0.0,0.0,0.0,253.0,0.0,0,2,0,SUN,MWH,0,0,0,0.0,0
1147,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.16913242,0
1148,7.2,7.2,7.2,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.011859462,0
1149,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.220091324,0
1150,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.013013699,0
1151,7.4,5.9,5.9,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.4375,1
1152,0.0,0.0,0.0,0.0,1358.0,0,0,2,BIT,NG,0,0,0,0.0,1
1153,10.0,9.7,9.7,0.0,0.0,2,0,0,WDS,NOT AVAILABLE,0,0,0,0.0,0
1154,3.0,3.0,3.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.25673516,0
1155,5.0,3.8,5.0,0.0,3.8,1,0,6,NG,DFO,0,320588,0,0.827925979,0
1156,0.0,0.0,0.0,0.0,6.1,0,0,3,DFO,NOT AVAILABLE,0,0,0,0.0,0
1157,5.2,5.2,5.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20045223,0
1158,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.228110731,0
1159,23.3,23.3,23.3,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.14737,0
1160,714.8,590.9,602.8,0.0,714.9,3,0,3,NG,NOT AVAILABLE,0,8468026,0,0.225022816,1
1161,1.4,1.6,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.189711758,0
1162,150.0,138.0,148.0,0.0,0.0,1,0,0,NG,DFO,0,997572,6114,0.09251621,0
1163,3.2,3.2,3.2,0.0,0.0,5,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
1164,200.1,200.1,200.1,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.207876655,0
1165,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.203938356,0
1166,4.0,3.8,3.8,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,2,0.0,1
1167,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1168,6.3,6.0,6.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,177369,0,0.316666667,0
1169,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1170,84.0,73.0,79.8,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,179619,0,0.029012635,1
1171,1465.6,1170.0,1202.0,0.0,0.0,6,0,0,NG,NOT AVAILABLE,0,46817420,0,0.65063,0
1172,713.4,679.0,679.0,0.0,0.0,7,0,0,NG,DFO,0,1500277,157,0.02183492,2
1173,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.123080116,0
1174,10.8,10.8,10.8,0.0,0.0,36,0,0,DFO,NOT AVAILABLE,0,0,136,0.000570776,0
1175,324.3,309.0,309.0,0.0,0.0,2,0,0,SUB,RC,793882,0,4572,0.33453806,1
1176,0.0,0.0,0.0,0.0,1.5,0,0,1,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
1177,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.22328767,0
1178,1.3,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,1
1179,0.0,0.0,0.0,0.0,1.4,0,0,4,DFO,NOT AVAILABLE,0,0,0,0.0,0
1180,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1181,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.198287671,0
1182,111.8,96.0,104.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.364278919,2
1183,15.4,15.4,15.4,0.0,0.0,12,0,0,DFO,NG,0,191,426,0.00249066,0
1184,36.0,30.0,36.0,0.0,28.0,2,0,6,NG,BIT,0,1651191,0,0.272252664,0
1185,3.8,3.8,5.0,0.0,0.0,1,0,0,NG,DFO,0,438313,10,0.942832252,0
1186,675.0,744.0,726.9,0.0,0.0,5,0,0,WAT,NOT AVAILABLE,0,0,0,0.389529785,5
1187,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174657534,0
1188,17.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1189,6.1,6.1,6.1,0.0,0.0,9,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
1190,119.1,113.5,118.0,0.0,0.0,2,0,0,NG,DFO,0,323171,371,0.021079999,1
1191,60.0,60.0,60.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.289031583,1
1192,92.0,92.0,92.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.32038788,1
1193,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.140239726,0
1194,99.0,99.0,99.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.37355634,1
1195,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.143630137,0
1196,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1197,30.0,30.0,30.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.444311263,1
1198,11.6,9.8,9.8,0.0,0.0,5,0,0,WAT,NOT AVAILABLE,0,0,0,0.474967384,0
1199,0.0,0.0,0.0,0.0,11.5,0,0,1,NG,NOT AVAILABLE,0,0,0,0.0,0
1200,40.5,40.5,40.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.550955522,0
1201,758.9,640.0,677.0,0.0,0.0,9,0,0,NG,DFO,0,15318845,1863,0.345389374,1
1202,4.8,4.8,4.8,0.0,0.0,3,0,0,LFG,NOT AVAILABLE,0,0,0,0.4679414,0
1203,3.2,3.2,3.2,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.550228311,0
1204,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1205,2.0,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.248325723,0
1206,23.2,15.2,12.0,0.0,0.0,8,0,0,WAT,NOT AVAILABLE,0,0,0,0.980999159,1
1207,1.5,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1208,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.187975647,0
1209,80.0,80.0,80.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.290640696,0
1210,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.13979628,0
1211,6.4,6.4,6.4,0.0,0.0,4,0,0,LFG,NONE,0,0,0,0.85011772,0
1212,1.0,1.0,1.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,52875,0,0.799657534,0
1213,3.0,2.2,2.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.566521378,1
1214,124.8,146.0,146.0,0.0,0.0,15,0,0,WAT,NOT AVAILABLE,0,0,0,0.789281135,1
1215,2.0,2.0,2.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.138926941,0
1216,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181621005,0
1217,92.0,88.0,64.0,0.0,0.0,1,0,0,SUN,NG,0,210923,0,0.20271248,1
1218,26.6,14.0,18.0,0.0,0.0,1,0,0,NG,DFO,0,26727,190,0.010616438,1
1219,203.1,132.3,144.3,0.0,0.0,3,0,0,NG,DFO,0,2715707,2778,0.195644674,1
1220,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.138127854,0
1221,1.7,1.7,1.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.189766317,0
1222,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.003650685,0
1223,16.4,17.2,17.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.44978496,0
1224,6.4,6.4,6.4,0.0,0.0,7,0,0,LFG,NOT AVAILABLE,0,0,0,0.68166738,0
1225,102.7,85.1,102.1,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,50505,0,0.007412713,1
1226,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.198630137,0
1227,0.0,0.0,0.0,0.0,171.2,0,0,3,NG,DFO,0,0,0,0.0,0
1228,127.2,101.0,105.0,0.0,0.0,3,0,0,NG,DFO,0,6293887,0,0.801724,0
1229,4.8,4.8,4.8,0.0,0.0,6,0,0,LFG,NOT AVAILABLE,0,0,0,0.959902968,0
1230,5.0,5.0,4.0,3.0,0.0,1,1,0,SUN,MWH,0,0,0,0.006118721,0
1231,2.9,2.9,2.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.17745237,0
1232,1.2,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1233,2.5,2.5,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.177579909,0
1234,100.0,100.0,100.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.483478311,0
1235,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.125114155,0
1236,2.1,2.1,2.1,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.549412916,0
1237,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162328767,0
1238,57.9,56.2,58.7,0.0,0.0,2,0,0,WDS,NG,0,208839,0,0.679215623,1
1239,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1240,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.173592085,0
1241,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.01251712,0
1242,6.1,6.0,6.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.36919711,0
1243,1.0,1.0,1.0,0.0,0.0,1,0,0,MWH,NOT AVAILABLE,0,0,0,0.0,0
1244,2.6,2.6,2.6,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.713865472,0
1245,4.3,4.3,4.3,0.0,0.0,4,0,0,DFO,NG,0,212737,12,0.0,0
1246,2.0,2.0,2.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.411700913,1
1247,79.8,69.7,70.5,0.0,23.7,2,0,2,BLQ,NG,0,4565131,0,0.46696049,1
1248,32.0,32.0,36.0,0.0,0.0,2,0,0,NG,DFO,0,69,0,0.0,1
1249,35.7,32.4,32.4,0.0,0.0,1,0,0,MSW,NOT AVAILABLE,0,0,0,0.668449451,1
1250,5.4,5.4,5.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.165334855,0
1251,714.9,661.0,686.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,33227584,0,0.853705296,1
1252,0.0,0.0,0.0,0.0,2.9,0,0,1,DFO,NOT AVAILABLE,0,0,0,0.0,0
1253,0.0,0.0,0.0,8.6,0.0,0,2,0,MWH,NOT AVAILABLE,0,0,0,0.0,0
1254,170.0,146.0,170.0,0.0,0.0,2,0,0,NG,NONE,0,2554133,0,0.15961797,2
1255,628.0,664.0,664.0,0.0,0.0,8,0,0,WAT,NOT AVAILABLE,0,0,0,0.114125853,1
1256,609.5,538.0,538.0,0.0,567.4,2,0,5,NG,KER,0,23690738,12243,0.778091953,1
1257,0.0,0.0,0.0,42.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1258,168.0,161.3,204.5,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,803650,0,0.058695474,1
1259,0.0,0.0,0.0,0.0,5.4,0,0,3,DFO,NOT AVAILABLE,0,0,0,0.0,0
1260,70.0,56.0,56.0,0.0,0.0,2,0,0,NG,DFO,0,0,0,0.0,1
1261,0.0,0.0,0.0,0.0,1.6,0,0,2,WH,NOT AVAILABLE,0,0,0,0.0,1
1262,180.0,180.0,180.0,0.0,31.4,2,0,5,SUB,BIT,1002396,0,0,0.487635082,1
1263,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.109741248,0
1264,14.0,14.0,14.0,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,115,0.000627854,1
1265,2.0,2.0,2.0,0.0,0.0,4,0,0,SUN,NOT AVAILABLE,0,0,0,0.114611872,0
1266,125.5,109.0,109.0,0.0,0.0,3,0,0,NG,OBG,0,3361273,0,0.39824578,1
1267,8.2,8.2,8.2,0.0,0.0,2,0,0,NG,BIT,0,3232329,0,0.516139604,0
1268,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.186986301,0
1269,0.0,0.0,0.0,0.0,717.7,0,0,2,NG,NOT AVAILABLE,0,0,0,0.0,0
1270,2.0,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.252359209,0
1271,8.4,8.4,8.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.161774299,0
1272,932.9,770.0,845.0,0.0,0.0,4,0,0,NG,NONE,0,36765524,0,0.67678809,2
1273,4.5,4.5,4.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159259259,0
1274,3.6,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.129299848,1
1275,2160.0,2058.0,2058.0,0.0,0.0,16,0,0,WAT,NOT AVAILABLE,0,0,0,0.423994347,4
1276,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.18716895,0
1277,0.0,0.0,0.0,578.9,0.0,0,2,0,NG,NOT AVAILABLE,0,0,0,0.0,0
1278,4.0,4.8,4.8,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.322108067,0
1279,87.6,88.0,88.0,0.0,0.0,2,0,0,NG,DFO,0,1912235,0,0.246175799,1
1280,0.0,0.0,0.0,1.0,0.0,0,1,0,WND,NONE,0,0,0,0.0,0
1281,15.0,15.0,15.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.218173516,0
1282,2.0,2.2,2.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.575965131,1
1283,653.7,580.0,675.7,0.0,0.0,3,0,0,NG,DFO,0,20867425,66,0.573530556,1
1284,24.0,20.0,22.0,0.0,24.0,2,0,20,GEO,NOT AVAILABLE,0,0,0,0.39581621,1
1285,544.6,494.3,505.6,0.0,783.0,1,0,1,NG,DFO,0,14767446,2357,0.355001596,1
1286,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.194178082,1
1287,18.0,18.0,18.0,0.0,0.0,5,0,0,WAT,NOT AVAILABLE,0,0,0,0.713781076,1
1288,1.0,1.0,1.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.0,0
1289,20.0,18.9,17.9,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.54979343,0
1290,2.9,2.9,2.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.115296804,0
1291,3.9,3.9,3.9,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.075196113,1
1292,79.2,80.0,80.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.44747289,0
1293,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.149474886,0
1294,0.0,0.0,0.0,3.0,0.0,0,2,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
1295,800.4,668.0,668.0,0.0,0.0,6,0,0,NG,SUB,1119694,796397,846,0.348193848,2
1296,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1297,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19375951,0
1298,3.6,3.6,3.6,0.0,0.0,2,0,0,OBG,NG,0,136,0,0.000348808,1
1299,22.4,20.5,22.4,0.0,19.8,3,0,8,DFO,MWH,0,0,616,0.00080744,0
1300,110.0,78.0,110.0,0.0,25.0,9,0,1,NG,SUB,0,201345,48,0.017342817,1
1301,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.155936073,0
1302,0.0,0.0,0.0,0.0,236.5,0,0,2,NG,NOT AVAILABLE,0,0,0,0.0,1
1303,98.7,98.7,98.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.217215352,0
1304,27.3,17.0,17.0,0.0,0.0,1,0,0,PC,NG,0,205753,0,0.6096159,0
1305,4.0,4.0,4.0,0.0,0.0,5,0,0,LFG,NOT AVAILABLE,0,0,0,0.485901826,0
1306,112.5,112.5,112.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.37978184,0
1307,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181335616,0
1308,10.0,10.0,10.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.013618721,0
1309,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1310,1.0,0.9,0.9,0.0,0.0,1,0,0,LFG,NOT AVAILABLE,0,0,0,0.86580416,0
1311,5.0,3.6,2.9,3.0,0.0,1,1,0,SUN,MWH,0,0,0,0.004471081,0
1312,188.0,183.1,200.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,1116287,0,0.068824831,1
1313,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.22146119,0
1314,4.5,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.211263318,0
1315,22.0,24.1,24.1,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.443959719,1
1316,6.0,6.0,6.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.16162481,0
1317,302.5,200.0,225.0,60.5,0.0,5,1,0,NG,NOT AVAILABLE,0,7291242,0,0.447518836,1
1318,7.0,7.0,7.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.27325506,0
1319,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.14144873,0
1320,2.2,2.2,2.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.210720216,0
1321,0.0,0.0,0.0,5.0,0.0,0,2,0,SUN,MWH,0,0,0,0.0,0
1322,1.9,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.25890411,0
1323,24.9,24.1,24.1,0.0,0.0,3,0,0,BIT,DFO,0,0,0,0.0,1
1324,2.2,2.2,2.2,0.0,1.1,2,0,1,LFG,NG,0,0,0,0.0,0
1325,186.0,186.0,186.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.301042741,0
1326,4.3,4.3,4.3,0.0,0.6,4,0,2,NG,DFO,0,0,0,0.0,0
1327,804.5,595.0,618.0,0.0,144.2,3,0,3,SGC,BIT,418600,5757881,0,0.626960602,1
1328,21.0,20.0,20.0,0.0,0.0,5,0,0,DFO,NOT AVAILABLE,0,0,7043,0.011073059,1
1329,0.0,0.0,0.0,0.0,0.0,0,0,0,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
1330,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.201689498,0
1331,8.4,9.0,15.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.690372907,0
1332,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.28987823,0
1333,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1334,2448.5,2209.0,2337.0,0.0,3623.0,11,0,6,NG,RFO,0,77240865,6185,0.573242093,1
1335,1.4,1.4,1.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.637638617,0
1336,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.188070776,0
1337,44.0,44.0,44.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.41864363,0
1338,3.5,3.5,3.5,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.348043053,0
1339,619.0,515.0,553.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,20483116,0,0.62978765,0
1340,12.0,12.0,12.0,0.0,0.0,6,0,0,DFO,NOT AVAILABLE,0,0,78,0.000484779,1
1341,5.4,5.2,5.2,0.0,0.0,4,0,0,WND,NOT AVAILABLE,0,0,0,0.325408325,0
1342,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.230136986,0
1343,10.0,10.0,10.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.236803653,0
1344,0.0,0.0,0.0,227.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1345,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.167351598,0
1346,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.141457382,0
1347,6.5,5.7,6.5,0.0,0.0,2,0,0,NG,DFO,0,724658,0,0.875230313,0
1348,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.17085236,0
1349,4.0,3.0,4.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.797298326,1
1350,0.0,0.0,0.0,40.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1351,1795.4,1665.0,1665.0,0.0,1601.6,2,0,2,RC,LIG,9474851,252837,0,0.83314614,1
1352,372.5,324.2,348.2,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,8769963,0,0.26992611,1
1353,1.2,1.2,1.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.210521309,0
1354,14.5,15.2,15.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.154026977,1
1355,100.5,100.5,100.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.333693405,1
1356,7.0,7.0,7.0,0.0,0.0,2,0,0,DFO,NG,0,875235,398,0.103119048,0
1357,361.0,309.0,323.0,0.0,0.0,2,0,0,NG,DFO,0,10793547,0,0.583594524,0
1358,3.0,2.9,3.3,0.0,3.0,1,0,1,LFG,NOT AVAILABLE,0,0,0,0.814517399,0
1359,250.0,250.0,250.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.034125114,0
1360,6.0,5.6,5.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.283716569,0
1361,136.0,151.0,151.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.254796033,2
1362,3.4,1.8,2.7,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.860476915,1
1363,10.5,10.5,10.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.31437269,1
1364,5.0,5.0,5.0,0.0,0.0,10,0,0,SUN,NOT AVAILABLE,0,0,0,0.197648402,0
1365,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.202625571,0
1366,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.175,0
1367,3.0,3.0,3.0,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.210273973,0
1368,60.0,60.0,60.0,0.0,6.9,1,0,1,WND,NOT AVAILABLE,0,0,0,0.371894977,1
1369,16.2,13.2,15.0,0.0,0.0,6,0,0,LFG,NOT AVAILABLE,0,0,0,0.322990176,0
1370,46.5,43.5,46.5,0.0,0.0,5,0,0,NG,NOT AVAILABLE,0,471727,0,0.14097517,1
1371,2.4,2.0,2.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.117522831,1
