kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;kode_desa_kelurahan;nama_desa_kelurahan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;kemendagri_kode_desa_kelurahan;kemendagri_nama_desa_kelurahan;tingkat_pendidikan;tahun;id
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201220.0;BOJONG GEDE;3201220013.0;RAWAPANJANG;32.01.13;BOJONG GEDE;32.01.13.2008;RAWAPANJANG;TAMAT SMA/SEDERAJAT;2019;124
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201220.0;BOJONG GEDE;3201220005.0;BOJONGGEDE;32.01.13;BOJONG GEDE;32.01.13.2009;BOJONGGEDE;TAMAT SMA/SEDERAJAT;2019;125
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020018.0;LEUWILIANG;32.01.14;LEUWILIANG;32.01.14.2001;LEUWILIANG;TAMAT SMA/SEDERAJAT;2019;126
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020001.0;PURASARI;32.01.14;LEUWILIANG;32.01.14.2002;PURASARI;TAMAT SMP/SEDERAJAT;2019;127
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020003.0;KARYASARI;32.01.14;LEUWILIANG;32.01.14.2003;KARYASARI;TAMAT SD/SEDERAJAT;2019;128
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020004.0;PABANGBON;32.01.14;LEUWILIANG;32.01.14.2004;PABANGBON;TAMAT SMP/SEDERAJAT;2019;129
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020005.0;KARACAK;32.01.14;LEUWILIANG;32.01.14.2005;KARACAK;TAMAT SMA/SEDERAJAT;2019;130
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020006.0;BARENGKOK;32.01.14;LEUWILIANG;32.01.14.2006;BARENGKOK;TAMAT SMA/SEDERAJAT;2019;131
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020017.0;LEUWIMEKAR;32.01.14;LEUWILIANG;32.01.14.2007;LEUWIMEKAR;TAMAT SMA/SEDERAJAT;2019;132
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020002.0;PURASEDA;32.01.14;LEUWILIANG;32.01.14.2008;PURASEDA;TAMAT SD/SEDERAJAT;2019;133
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020016.0;CIBEBER I;32.01.14;LEUWILIANG;32.01.14.2009;CIBEBER I;TAMAT SMA/SEDERAJAT;2019;134
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020007.0;CIBEBER II;32.01.14;LEUWILIANG;32.01.14.2010;CIBEBER II;TAMAT SMP/SEDERAJAT;2019;135
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201020.0;LEUWILIANG;3201020019.0;KAREHKEL;32.01.14;LEUWILIANG;32.01.14.2011;KAREHKEL;TAMAT SD/SEDERAJAT;2019;136
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050019.0;CIAMPEA;32.01.15;CIAMPEA;32.01.15.2001;CIAMPEA;TAMAT SMA/SEDERAJAT;2019;137
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050008.0;CINANGKA;32.01.15;CIAMPEA;32.01.15.2002;CINANGKA;TAMAT SMP/SEDERAJAT;2019;138
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050013.0;CIHIDEUNGUDIK;32.01.15;CIAMPEA;32.01.15.2003;CIHIDEUNGUDIK;TAMAT SD/SEDERAJAT;2019;139
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050012.0;BOJONGJENGKOL;32.01.15;CIAMPEA;32.01.15.2004;BOJONGJENGKOL;TAMAT SMP/SEDERAJAT;2019;140
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050011.0;TEGALWARU;32.01.15;CIAMPEA;32.01.15.2005;TEGALWARU;TAMAT SMA/SEDERAJAT;2019;141
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050009.0;CIBUNTU;32.01.15;CIAMPEA;32.01.15.2006;CIBUNTU;TAMAT SD/SEDERAJAT;2019;142
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050010.0;CICADAS;32.01.15;CIAMPEA;32.01.15.2007;CICADAS;TAMAT SMP/SEDERAJAT;2019;143
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050017.0;CIBADAK;32.01.15;CIAMPEA;32.01.15.2008;CIBADAK;TAMAT SD/SEDERAJAT;2019;144
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050016.0;BOJONGRANGKAS;32.01.15;CIAMPEA;32.01.15.2009;BOJONGRANGKAS;TAMAT SMP/SEDERAJAT;2019;145
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050014.0;CIHIDEUNGHILIR;32.01.15;CIAMPEA;32.01.15.2010;CIHIDEUNGHILIR;TAMAT SMP/SEDERAJAT;2019;146
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050015.0;CIBANTENG;32.01.15;CIAMPEA;32.01.15.2011;CIBANTENG;TAMAT SMP/SEDERAJAT;2019;147
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050018.0;BENTENG;32.01.15;CIAMPEA;32.01.15.2012;BENTENG;TAMAT SMP/SEDERAJAT;2019;148
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201050.0;CIAMPEA;3201050004.0;CIAMPEA UDIK;32.01.15;CIAMPEA;32.01.15.2013;CIAMPEA UDIK;TAMAT SMP/SEDERAJAT;2019;149
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040001.0;SITU UDIK;32.01.16;CIBUNGBULANG;32.01.16.2001;SITU UDIK;TAMAT SMP/SEDERAJAT;2019;150
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040002.0;SITU ILIR;32.01.16;CIBUNGBULANG;32.01.16.2002;SITU ILIR;TAMAT SMA/SEDERAJAT;2019;151
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040007.0;CEMPLANG;32.01.16;CIBUNGBULANG;32.01.16.2003;CEMPLANG;TAMAT SMA/SEDERAJAT;2019;152
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040005.0;CIBATOK I;32.01.16;CIBUNGBULANG;32.01.16.2004;CIBATOK I;TAMAT SMA/SEDERAJAT;2019;153
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040004.0;CIARUTEUN UDIK;32.01.16;CIBUNGBULANG;32.01.16.2005;CIARUTEUN UDIK;TAMAT SMP/SEDERAJAT;2019;154
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040013.0;LEUWEUNGKOLOT;32.01.16;CIBUNGBULANG;32.01.16.2006;LEUWEUNGKOLOT;TAMAT SMA/SEDERAJAT;2019;155
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040011.0;CIMANGGU I;32.01.16;CIBUNGBULANG;32.01.16.2007;CIMANGGU I;TAMAT SMP/SEDERAJAT;2019;156
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040010.0;CIMANGGU II;32.01.16;CIBUNGBULANG;32.01.16.2008;CIMANGGU II;TAMAT SMP/SEDERAJAT;2019;157
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040009.0;DUKUH;32.01.16;CIBUNGBULANG;32.01.16.2009;DUKUH;TAMAT SMP/SEDERAJAT;2019;158
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040015.0;CIJUJUNG;32.01.16;CIBUNGBULANG;32.01.16.2010;CIJUJUNG;TAMAT SD/SEDERAJAT;2019;159
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040014.0;CIARUTEUN ILIR;32.01.16;CIBUNGBULANG;32.01.16.2011;CIARUTEUN ILIR;TAMAT SD/SEDERAJAT;2019;160
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040003.0;CIBATOK II;32.01.16;CIBUNGBULANG;32.01.16.2012;CIBATOK II;TAMAT SMP/SEDERAJAT;2019;161
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040006.0;SUKAMAJU;32.01.16;CIBUNGBULANG;32.01.16.2013;SUKAMAJU;TAMAT SMA/SEDERAJAT;2019;162
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040008.0;GALUGA;32.01.16;CIBUNGBULANG;32.01.16.2014;GALUGA;TAMAT SMP/SEDERAJAT;2019;163
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201040.0;CIBUNGBULANG;3201040012.0;GIRIMULYA;32.01.16;CIBUNGBULANG;32.01.16.2015;GIRIMULYA;TAMAT SMA/SEDERAJAT;2019;164
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030002.0;PURWABAKTI;32.01.17;PAMIJAHAN;32.01.17.2001;PURWABAKTI;TAMAT SMP/SEDERAJAT;2019;165
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030001.0;CIBUNIAN;32.01.17;PAMIJAHAN;32.01.17.2002;CIBUNIAN;TAMAT SD/SEDERAJAT;2019;166
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030011.0;CIBITUNGWETAN;32.01.17;PAMIJAHAN;32.01.17.2003;CIBITUNGWETAN;TAMAT SMA/SEDERAJAT;2019;167
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030014.0;GUNUNGMENYAN;32.01.17;PAMIJAHAN;32.01.17.2004;GUNUNGMENYAN;TAMAT SMA/SEDERAJAT;2019;168
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030006.0;GUNUNGBUNDER II;32.01.17;PAMIJAHAN;32.01.17.2005;GUNUNGBUNDER II;TAMAT SMA/SEDERAJAT;2019;169
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030013.0;PASAREAN;32.01.17;PAMIJAHAN;32.01.17.2006;PASAREAN;TAMAT SMA/SEDERAJAT;2019;170
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030015.0;CIMAYANG;32.01.17;PAMIJAHAN;32.01.17.2007;CIMAYANG;TAMAT SMA/SEDERAJAT;2019;171
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030012.0;PAMIJAHAN;32.01.17;PAMIJAHAN;32.01.17.2008;PAMIJAHAN;TAMAT SMP/SEDERAJAT;2019;172
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030008.0;CIBENING;32.01.17;PAMIJAHAN;32.01.17.2009;CIBENING;TAMAT SMA/SEDERAJAT;2019;173
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030007.0;GUNUNGBUNDER I;32.01.17;PAMIJAHAN;32.01.17.2010;GUNUNGBUNDER I;TAMAT SMP/SEDERAJAT;2019;174
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030010.0;CIBITUNG KULON;32.01.17;PAMIJAHAN;32.01.17.2011;CIBITUNG KULON;TAMAT SMA/SEDERAJAT;2019;175
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030009.0;GUNUNG PICUNG;32.01.17;PAMIJAHAN;32.01.17.2012;GUNUNG PICUNG;TAMAT SMA/SEDERAJAT;2019;176
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030004.0;CIASIHAN;32.01.17;PAMIJAHAN;32.01.17.2013;CIASIHAN;TAMAT SMP/SEDERAJAT;2019;177
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030005.0;GUNUNGSARI;32.01.17;PAMIJAHAN;32.01.17.2014;GUNUNGSARI;TAMAT SD/SEDERAJAT;2019;178
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201030.0;PAMIJAHAN;3201030003.0;CIASMARA;32.01.17;PAMIJAHAN;32.01.17.2015;CIASMARA;TAMAT SMP/SEDERAJAT;2019;179
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260007.0;RUMPIN;32.01.18;RUMPIN;32.01.18.2001;RUMPIN;TAMAT SD/SEDERAJAT;2019;180
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260001.0;LEUWIBATU;32.01.18;RUMPIN;32.01.18.2002;LEUWIBATU;TAMAT SMP/SEDERAJAT;2019;181
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260002.0;CIDOKOM;32.01.18;RUMPIN;32.01.18.2003;CIDOKOM;TAMAT SD/SEDERAJAT;2019;182
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260003.0;GOBANG;32.01.18;RUMPIN;32.01.18.2004;GOBANG;TAMAT SD/SEDERAJAT;2019;183
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260005.0;CIBODAS;32.01.18;RUMPIN;32.01.18.2005;CIBODAS;TAMAT SD/SEDERAJAT;2019;184
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260004.0;RABAK;32.01.18;RUMPIN;32.01.18.2006;RABAK;TAMAT SMA/SEDERAJAT;2019;185
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260006.0;KAMPUNGSAWAH;32.01.18;RUMPIN;32.01.18.2007;KAMPUNGSAWAH;TAMAT SD/SEDERAJAT;2019;186
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260008.0;CIPINANG;32.01.18;RUMPIN;32.01.18.2008;CIPINANG;TAMAT SMA/SEDERAJAT;2019;187
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260009.0;SUKASARI;32.01.18;RUMPIN;32.01.18.2009;SUKASARI;TAMAT SARJANA/D1/D3/SEDERAJAT;2019;188
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260011.0;TAMANSARI;32.01.18;RUMPIN;32.01.18.2010;TAMANSARI;TAMAT SD/SEDERAJAT;2019;189
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260010.0;KERTAJAYA;32.01.18;RUMPIN;32.01.18.2011;KERTAJAYA;TAMAT SD/SEDERAJAT;2019;190
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260012.0;SUKAMULYA;32.01.18;RUMPIN;32.01.18.2012;SUKAMULYA;TIDAK SEKOLAH;2019;191
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260013.0;MEKARSARI;32.01.18;RUMPIN;32.01.18.2013;MEKARSARI;TAMAT SMP/SEDERAJAT;2019;192
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201260.0;RUMPIN;3201260014.0;MEKARJAYA;32.01.18;RUMPIN;32.01.18.2014;MEKARJAYA;TAMAT SD/SEDERAJAT;2019;193
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280008.0;CURUG;32.01.19;JASINGA;32.01.19.2001;CURUG;TAMAT SD/SEDERAJAT;2019;194
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280003.0;PANGRADIN;32.01.19;JASINGA;32.01.19.2002;PANGRADIN;TAMAT SD/SEDERAJAT;2019;195
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280004.0;KALONGSAWAH;32.01.19;JASINGA;32.01.19.2003;KALONGSAWAH;TAMAT SD/SEDERAJAT;2019;196
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280005.0;SIPAK;32.01.19;JASINGA;32.01.19.2004;SIPAK;TAMAT SD/SEDERAJAT;2019;197
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280011.0;JASINGA;32.01.19;JASINGA;32.01.19.2005;JASINGA;TAMAT SMP/SEDERAJAT;2019;198
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280010.0;KOLEANG;32.01.19;JASINGA;32.01.19.2006;KOLEANG;TAMAT SMP/SEDERAJAT;2019;199
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280013.0;CIKOPOMAYAK;32.01.19;JASINGA;32.01.19.2007;CIKOPOMAYAK;TIDAK TAMAT SD;2019;200
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280012.0;SETU;32.01.19;JASINGA;32.01.19.2008;SETU;TAMAT SD/SEDERAJAT;2019;201
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280016.0;BARENGKOK;32.01.19;JASINGA;32.01.19.2009;BARENGKOK;TAMAT SD/SEDERAJAT;2019;202
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280015.0;BAGOANG;32.01.19;JASINGA;32.01.19.2010;BAGOANG;TAMAT SD/SEDERAJAT;2019;203
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280017.0;PANGAUR;32.01.19;JASINGA;32.01.19.2011;PANGAUR;TAMAT SD/SEDERAJAT;2019;204
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280006.0;PAMAGERSARI;32.01.19;JASINGA;32.01.19.2012;PAMAGERSARI;TAMAT SMA/SEDERAJAT;2019;205
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280007.0;JUGALA JAYA;32.01.19;JASINGA;32.01.19.2013;JUGALA JAYA;TAMAT SD/SEDERAJAT;2019;206
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280009.0;TEGALWANGI;32.01.19;JASINGA;32.01.19.2014;TEGALWANGI;TAMAT SD/SEDERAJAT;2019;207
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280014.0;NEGLASARI;32.01.19;JASINGA;32.01.19.2015;NEGLASARI;TAMAT SD/SEDERAJAT;2019;208
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201280.0;JASINGA;3201280018.0;WIRAJAYA;32.01.19;JASINGA;32.01.19.2016;WIRAJAYA;TAMAT SMP/SEDERAJAT;2019;209
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300001.0;JAGABAYA;32.01.20;PARUNG PANJANG;32.01.20.2001;JAGABAYA;TAMAT SMP/SEDERAJAT;2019;210
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300002.0;GOROWONG;32.01.20;PARUNG PANJANG;32.01.20.2002;GOROWONG;TAMAT SD/SEDERAJAT;2019;211
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300003.0;DAGO;32.01.20;PARUNG PANJANG;32.01.20.2003;DAGO;TAMAT SMA/SEDERAJAT;2019;212
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300005.0;PINGKU;32.01.20;PARUNG PANJANG;32.01.20.2004;PINGKU;TAMAT SMP/SEDERAJAT;2019;213
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300004.0;CIKUDA;32.01.20;PARUNG PANJANG;32.01.20.2005;CIKUDA;TAMAT SMA/SEDERAJAT;2019;214
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300010.0;PARUNGPANJANG;32.01.20;PARUNG PANJANG;32.01.20.2006;PARUNGPANJANG;TAMAT SMA/SEDERAJAT;2019;215
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300006.0;LUMPANG;32.01.20;PARUNG PANJANG;32.01.20.2007;LUMPANG;TAMAT SD/SEDERAJAT;2019;216
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300009.0;CIBUNAR;32.01.20;PARUNG PANJANG;32.01.20.2008;CIBUNAR;TAMAT SMA/SEDERAJAT;2019;217
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300008.0;JAGABITA;32.01.20;PARUNG PANJANG;32.01.20.2009;JAGABITA;TAMAT SMA/SEDERAJAT;2019;218
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300007.0;GINTUNGCILEJET;32.01.20;PARUNG PANJANG;32.01.20.2010;GINTUNGCILEJET;TAMAT SD/SEDERAJAT;2019;219
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201300.0;PARUNG PANJANG;3201300011.0;KABASIRAN;32.01.20;PARUNG PANJANG;32.01.20.2011;KABASIRAN;TAMAT SMA/SEDERAJAT;2019;220
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010001.0;MALASARI;32.01.21;NANGGUNG;32.01.21.2001;MALASARI;TAMAT SD/SEDERAJAT;2019;221
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010004.0;CURUGBITUNG;32.01.21;NANGGUNG;32.01.21.2002;CURUGBITUNG;TAMAT SD/SEDERAJAT;2019;222
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010003.0;CISARUA;32.01.21;NANGGUNG;32.01.21.2003;CISARUA;TAMAT SD/SEDERAJAT;2019;223
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010002.0;BANTARKARET;32.01.21;NANGGUNG;32.01.21.2004;BANTARKARET;TAMAT SMP/SEDERAJAT;2019;224
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010008.0;HAMBARO;32.01.21;NANGGUNG;32.01.21.2005;HAMBARO;TAMAT SMA/SEDERAJAT;2019;225
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010009.0;KALONGLIUD;32.01.21;NANGGUNG;32.01.21.2006;KALONGLIUD;TAMAT SMP/SEDERAJAT;2019;226
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010005.0;NANGGUNG;32.01.21;NANGGUNG;32.01.21.2007;NANGGUNG;TAMAT SD/SEDERAJAT;2019;227
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010010.0;PARAKANMUNCANG;32.01.21;NANGGUNG;32.01.21.2008;PARAKANMUNCANG;TAMAT SMP/SEDERAJAT;2019;228
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010006.0;PANGKALJAYA;32.01.21;NANGGUNG;32.01.21.2009;PANGKALJAYA;TAMAT SMP/SEDERAJAT;2019;229
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010007.0;SUKALUYU;32.01.21;NANGGUNG;32.01.21.2010;SUKALUYU;TAMAT SMP/SEDERAJAT;2019;230
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201010.0;NANGGUNG;3201010011.0;BATU TULIS;32.01.21;NANGGUNG;32.01.21.2011;BATU TULIS;TAMAT SD/SEDERAJAT;2019;231
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270009.0;SUKAMAJU;32.01.22;CIGUDEG;32.01.22.2001;SUKAMAJU;TAMAT SD/SEDERAJAT;2019;232
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270010.0;CIGUDEG;32.01.22;CIGUDEG;32.01.22.2002;CIGUDEG;TAMAT SMP/SEDERAJAT;2019;233
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270013.0;BUNAR;32.01.22;CIGUDEG;32.01.22.2003;BUNAR;TAMAT SMP/SEDERAJAT;2019;234
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270011.0;BANYURESMI;32.01.22;CIGUDEG;32.01.22.2004;BANYURESMI;TAMAT SD/SEDERAJAT;2019;235
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270015.0;CINTAMANIK;32.01.22;CIGUDEG;32.01.22.2005;CINTAMANIK;TAMAT SD/SEDERAJAT;2019;236
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270022.0;ARGAPURA;32.01.22;CIGUDEG;32.01.22.2006;ARGAPURA;TAMAT SMP/SEDERAJAT;2019;237
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270021.0;BANGUNJAYA;32.01.22;CIGUDEG;32.01.22.2007;BANGUNJAYA;TAMAT SMP/SEDERAJAT;2019;238
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270020.0;RENGASJAJAR;32.01.22;CIGUDEG;32.01.22.2008;RENGASJAJAR;TAMAT SMA/SEDERAJAT;2019;239
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270019.0;BATUJAJAR;32.01.22;CIGUDEG;32.01.22.2009;BATUJAJAR;TAMAT SMP/SEDERAJAT;2019;240
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270012.0;WARGAJAYA;32.01.22;CIGUDEG;32.01.22.2010;WARGAJAYA;TAMAT SD/SEDERAJAT;2019;241
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270006.0;SUKARAKSA;32.01.22;CIGUDEG;32.01.22.2011;SUKARAKSA;TAMAT SD/SEDERAJAT;2019;242
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270016.0;BANYUWANGI;32.01.22;CIGUDEG;32.01.22.2012;BANYUWANGI;TAMAT SD/SEDERAJAT;2019;243
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270017.0;BANYUASIH;32.01.22;CIGUDEG;32.01.22.2013;BANYUASIH;TAMAT SD/SEDERAJAT;2019;244
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270014.0;MEKARJAYA;32.01.22;CIGUDEG;32.01.22.2014;MEKARJAYA;TAMAT SMP/SEDERAJAT;2019;245
32;JAWA BARAT;3201;KABUPATEN BOGOR;3201270.0;CIGUDEG;3201270018.0;TEGALLEGA;32.01.22;CIGUDEG;32.01.22.2015;TEGALLEGA;TAMAT SD/SEDERAJAT;2019;246
