,temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
1279,18.26,62,1011.6,0.0,0.0,100.0,100,100,0,273.23,16.45,246.8,21.46,247.31,17.73,246.04,38.88,20.768177,25.479463,188.27817
1280,18.77,57,1011.1,0.0,0.0,100.0,100,100,57,273.23,17.53,250.82,22.33,249.23,18.79,249.83,28.08,27.456526,29.961329,218.03336
1281,18.66,60,1011.3,0.4,0.0,100.0,100,100,72,211.82,19.21,257.01,24.54,255.56,20.43,255.72,25.92,38.977965,38.470867,239.08714
1282,17.38,67,1011.4,0.5,0.0,100.0,100,100,38,196.69,21.67,274.76,27.73,271.49,22.71,272.73,27.0,52.22192,48.858909,253.78322
1283,17.37,65,1011.3,0.0,0.0,100.0,100,100,1,270.56,20.19,273.07,24.48,270.84,20.88,270.99,55.8,66.135897,59.997524,265.15261
1284,16.96,65,1011.1,0.0,0.0,100.0,100,100,11,221.61,17.67,273.5,22.32,270.0,18.36,271.12,21.6,79.036087,70.286424,274.13981
1285,9.13,59,1009.6,0.0,0.0,0.0,0,0,0,0.0,19.85,184.16,37.29,192.83,22.03,184.69,30.96,101.74681,87.572147,70.699342
1286,10.55,55,1008.5,0.0,0.0,100.0,28,100,0,37.38,20.88,180.0,34.65,184.17,21.6,179.05,33.84,87.55197,76.85561,80.146099
1287,14.35,48,1008.0,0.0,0.0,100.0,100,100,0,187.79,28.5,183.62,36.86,185.04,29.24,184.24,38.52,73.280381,65.578438,89.634343
1288,15.48,49,1007.3,0.0,0.0,100.0,65,100,0,214.49,32.45,183.18,40.78,184.05,32.81,183.14,40.32,59.211036,54.276459,100.03522
1289,16.98,50,1007.0,0.0,0.0,100.0,100,100,0,349.77,35.82,185.77,43.54,187.13,36.22,186.28,45.72,45.595779,43.389229,112.71889
1290,18.49,51,1006.5,0.0,0.0,65.0,76,65,0,518.87,37.14,191.75,44.01,193.24,37.21,192.29,53.64,33.053116,33.694026,130.09975
1291,19.22,50,1005.6,0.0,0.0,30.0,100,0,0,746.71,37.8,197.74,43.38,198.89,37.8,197.74,52.92,23.443221,26.802409,155.58355
1292,20.79,35,1004.5,0.0,0.0,30.0,100,0,0,784.98,39.52,203.06,46.75,203.6,39.85,202.86,60.84,21.053385,25.194906,188.40895
1293,21.14,34,1004.0,0.0,0.0,30.0,100,24,0,813.46,41.09,208.81,48.85,209.59,41.4,208.57,60.12,27.683077,29.719112,218.35721
1294,21.03,30,1003.6,0.0,0.0,30.0,100,25,0,779.64,42.69,208.73,51.75,209.6,43.18,208.92,62.28,39.138437,38.272496,239.43308
1295,20.71,30,1002.4,0.0,0.0,30.0,100,9,0,709.33,45.42,208.39,56.09,209.2,46.23,208.36,69.12,52.337953,48.686481,254.09761
1296,20.31,31,1001.8,0.0,0.0,13.5,45,0,0,627.45,49.97,209.34,62.74,209.95,51.09,209.09,74.52,66.220909,59.835872,265.43423
1297,18.9,41,1002.2,0.0,0.0,24.0,44,24,0,484.16,50.03,212.66,63.7,213.24,51.33,212.69,70.92,80.408265,71.157269,275.26108
1298,7.63,87,1012.3,0.0,0.0,100.0,0,0,100,0.0,17.07,312.44,21.41,312.27,17.06,314.14,20.88,101.73445,87.369082,70.499289
1299,6.9,83,1013.2,0.0,0.0,16.0,0,0,16,24.03,13.51,318.24,16.8,315.0,12.77,319.57,20.88,87.556746,76.657616,79.930094
1300,7.28,80,1014.0,0.0,0.0,10.0,0,0,10,169.99,14.53,311.99,15.79,313.15,13.24,315.0,18.72,73.307354,65.383768,89.399092
1301,8.02,76,1014.4,0.0,0.0,100.0,0,0,100,315.06,14.9,307.15,15.48,305.54,13.9,306.57,20.52,59.265862,54.077763,99.775882
1302,9.05,69,1014.8,0.0,0.0,65.0,0,0,65,408.51,13.98,304.51,13.78,303.27,12.48,303.23,21.96,45.689189,43.175704,112.4349
1303,10.63,59,1014.1,0.0,0.0,32.0,0,0,32,525.1,11.92,298.89,12.25,294.3,11.11,294.9,21.96,33.205798,33.451764,129.81857
1304,12.84,51,1013.5,0.0,0.0,5.0,0,0,5,813.46,9.69,301.33,9.5,294.62,8.85,296.57,19.44,23.681281,26.525189,155.42477
1305,14.46,44,1013.6,0.0,0.0,42.0,0,0,42,894.45,6.95,338.75,6.44,333.43,6.15,339.44,17.28,21.333797,24.914366,188.53599
1306,14.91,41,1013.3,0.0,0.0,10.0,0,0,10,728.91,5.96,334.98,5.32,331.7,4.83,333.43,17.64,27.905797,29.480263,218.67779
1307,15.47,40,1013.5,0.0,0.0,10.0,0,0,10,479.71,6.13,319.76,5.6,315.0,4.84,318.01,19.44,39.29598,38.07675,239.77471
1308,15.28,42,1012.5,0.0,0.0,92.0,0,10,92,370.24,9.16,315.0,8.67,318.37,8.16,318.58,19.08,52.451323,48.516013,254.40731
1309,15.02,43,1012.6,0.0,0.0,100.0,0,0,100,289.25,9.79,306.03,9.39,302.47,8.59,303.02,19.08,66.303316,59.675734,265.71114
1310,14.82,42,1013.2,0.0,0.0,24.0,0,0,24,225.17,10.3,306.47,9.39,302.47,8.59,303.02,21.24,80.46661,70.99711,275.51333
1311,14.51,42,1012.9,0.0,0.0,46.0,0,0,46,181.56,13.83,308.66,14.57,309.99,13.0,311.63,25.92,89.509425,78.095786,281.44414
1312,5.61,91,1019.7,0.0,0.0,100.0,2,0,100,0.0,11.01,11.31,12.92,12.87,10.74,13.57,9.0,114.3895,96.459356,61.668817
1313,5.13,93,1020.0,0.0,0.0,100.0,0,0,100,0.0,10.25,18.43,11.97,21.16,9.57,19.8,9.0,101.72526,87.172409,70.300923
1314,5.15,91,1020.2,0.0,0.0,100.0,0,0,100,16.91,9.02,28.61,9.39,32.47,8.09,32.28,9.36,87.563432,76.464326,79.715815
1315,6.29,83,1020.5,0.0,0.0,100.0,0,0,100,122.82,7.15,40.91,6.88,47.12,6.62,45.0,7.92,73.336275,65.194019,89.165484
1316,8.12,69,1020.0,0.0,0.0,100.0,0,0,100,350.66,5.59,75.07,6.16,83.29,5.8,82.87,7.56,59.32257,53.88425,99.517871
1317,10.2,61,1019.7,0.0,0.0,4.0,0,0,4,560.7,5.45,97.59,6.03,107.35,5.59,104.93,11.52,45.784241,42.967684,112.15136
1318,12.77,51,1018.6,0.0,0.0,0.0,0,0,0,736.03,4.02,116.57,4.69,122.47,4.2,120.96,6.48,33.359349,33.215242,129.53579
1319,15.12,43,1017.8,0.0,0.0,0.0,0,0,0,849.95,4.58,135.0,5.4,143.13,4.61,141.34,14.4,23.917891,26.253441,155.26182
1320,16.65,33,1018.0,0.0,0.0,0.0,0,0,0,914.03,3.22,296.57,3.26,276.34,2.97,284.04,11.88,21.610193,24.638492,188.65876
1321,17.8,31,1017.6,0.0,0.0,0.0,0,0,0,924.71,4.61,308.66,4.21,289.98,4.02,296.57,15.84,28.124982,29.245163,218.99391
1322,18.5,30,1017.2,0.0,0.0,0.0,0,0,0,881.99,5.8,330.26,5.12,320.71,4.69,327.53,17.64,39.45062,37.883783,240.11121
1323,18.83,30,1016.9,0.0,0.0,0.0,0,0,0,790.32,7.29,339.78,6.83,341.57,6.73,344.48,24.48,52.561996,48.347559,254.71186
1324,18.74,30,1016.6,0.0,0.0,0.0,0,0,0,661.27,6.92,351.03,6.13,356.63,6.12,360.0,22.32,66.383076,59.517127,265.9831
1325,18.32,31,1016.4,0.0,0.0,0.0,0,0,0,498.4,5.04,360.0,4.69,4.4,4.74,8.75,21.6,80.522298,70.838228,275.76078
1326,7.58,45,1018.8,0.0,0.0,100.0,100,100,0,0.0,15.88,183.9,31.97,187.77,17.7,184.67,26.64,114.34066,96.225722,61.489365
1327,7.36,46,1018.4,0.0,0.0,100.0,100,100,0,0.0,16.24,183.81,32.92,185.65,18.03,183.43,31.32,101.71885,86.981664,70.10435
1328,9.29,47,1018.0,0.0,0.0,10.8,36,10,0,44.5,17.64,181.17,32.76,180.0,18.0,180.0,31.68,87.57204,76.27585,79.503325
1329,13.64,36,1018.1,0.0,0.0,29.0,26,29,0,224.28,21.61,178.09,27.76,177.03,22.33,178.15,29.16,73.367109,65.009255,88.933528
1330,16.1,29,1017.0,0.0,0.0,0.0,0,0,0,408.51,23.4,180.0,27.0,180.0,23.4,180.0,25.2,59.381072,53.695943,99.261101
1331,18.01,27,1016.9,0.0,0.0,0.0,0,0,0,577.61,23.78,182.6,26.32,183.14,23.78,182.6,23.04,45.880754,42.765134,111.86799
1332,19.5,26,1016.0,0.0,0.0,0.0,0,0,0,722.68,23.8,183.47,25.98,183.97,23.8,183.47,24.12,33.513379,32.984299,129.25079
1333,20.91,24,1014.7,0.0,0.0,0.0,0,0,0,830.37,24.34,187.65,26.17,187.91,23.98,187.77,26.28,24.15223,25.98676,155.09383
1334,21.75,22,1014.3,0.0,0.0,0.0,0,0,0,897.12,25.81,202.99,28.04,204.26,25.62,204.04,30.6,21.881586,24.366743,188.77731
1335,22.59,22,1013.6,0.0,0.0,0.0,0,0,0,909.58,25.77,208.35,28.04,209.2,25.46,208.74,32.04,28.34008,29.013454,219.30621
1336,22.83,22,1013.4,0.0,0.0,0.0,0,0,0,869.53,27.55,208.91,30.32,209.91,27.24,209.28,32.4,39.602091,37.693425,240.44298
1337,22.75,24,1012.6,0.0,0.0,0.0,0,0,0,780.53,27.24,209.28,30.14,209.32,27.06,208.61,35.28,52.669819,48.181048,255.01139
1338,22.45,26,1012.6,0.0,0.0,0.0,0,0,0,628.34,24.96,213.23,28.06,213.49,25.26,212.78,34.2,66.460096,59.360039,266.25011
1339,21.73,28,1012.4,0.0,0.0,0.0,0,0,0,493.06,23.4,216.87,27.0,216.87,23.69,216.35,33.84,80.575276,70.68066,276.00335
1340,6.3,90,1018.8,0.0,0.0,100.0,0,0,100,0.0,10.03,291.04,20.33,292.93,12.98,289.44,18.72,114.90111,96.418809,60.869407
1341,9.28,88,1019.2,0.0,0.0,100.0,0,0,100,0.0,12.9,292.99,18.36,295.56,15.72,290.1,21.6,101.71517,86.796758,69.909583
1342,9.5,86,1019.3,0.0,0.0,100.0,0,0,100,34.71,13.2,295.87,15.62,295.97,14.71,291.54,21.24,87.582582,76.092234,79.29269
1343,10.38,77,1020.0,0.0,0.0,11.0,0,0,11,210.93,16.1,296.57,18.68,297.55,17.23,296.03,24.12,73.39985,64.829533,88.703353
1344,12.22,67,1020.7,0.0,0.0,10.0,0,0,10,308.83,20.29,297.47,22.86,296.16,19.8,297.03,25.2,59.44134,53.512916,99.005796
1345,13.94,57,1021.0,0.0,0.0,0.0,0,0,0,562.48,21.79,300.8,23.22,299.74,20.81,300.11,29.52,45.978684,42.568167,111.58517
1346,15.24,51,1020.8,0.0,0.0,5.0,0,0,5,695.98,20.87,302.32,22.17,302.4,19.77,303.11,27.0,33.667866,32.759138,128.96411
1347,16.51,48,1020.0,0.0,0.0,0.0,0,0,0,833.93,20.3,307.07,20.88,305.88,19.3,306.66,26.28,24.384483,25.725502,154.9212
1348,18.1,41,1020.8,0.0,0.0,0.0,0,0,0,898.9,21.89,306.3,23.19,306.16,21.31,307.45,26.64,22.148353,24.099501,188.89122
1349,18.66,41,1020.9,0.0,0.0,0.0,0,0,0,914.03,20.02,307.69,21.1,306.67,19.23,308.16,23.4,28.551197,28.785351,219.61391
1350,19.09,40,1020.9,0.0,0.0,0.0,0,0,0,876.65,18.44,308.66,19.23,308.16,17.65,309.21,24.48,39.750361,37.505755,240.76946
1351,19.28,40,1020.6,0.0,0.0,0.0,0,0,0,789.43,17.38,309.96,17.94,308.48,16.36,309.64,22.68,52.77474,48.01651,255.3056
1352,19.1,41,1020.7,0.0,0.0,0.0,0,0,0,662.16,17.1,310.73,17.88,310.1,16.32,311.42,20.52,66.534329,59.204482,266.51198
1353,18.48,46,1020.9,0.0,0.0,0.0,0,0,0,499.29,16.6,310.6,17.38,309.96,16.09,310.46,17.28,80.625509,70.524413,276.24093
1354,7.07,96,1025.7,0.0,0.0,0.0,0,0,0,0.0,6.49,183.18,2.97,75.96,6.52,186.34,6.48,114.98163,96.281857,60.60176
1355,6.86,95,1026.1,0.0,0.0,100.0,0,0,100,0.0,7.21,182.86,6.12,118.07,6.84,180.0,5.04,101.71394,86.617377,69.716689
1356,8.12,93,1025.5,0.0,0.0,100.0,0,0,100,34.71,6.64,192.53,7.17,162.47,6.21,190.01,5.76,87.57589,75.897761,79.096644
1357,10.93,84,1025.1,0.0,0.0,0.0,0,0,0,208.26,6.12,208.07,5.59,194.93,5.8,209.74,5.4,73.41274,64.636924,88.49187
1358,14.79,69,1024.4,0.0,0.0,0.0,0,0,0,406.73,4.69,184.4,5.04,180.0,4.33,184.76,3.6,59.483266,53.318733,98.773341
1359,17.69,53,1024.5,0.0,0.0,0.0,0,0,0,582.06,6.21,169.99,6.64,167.47,6.21,169.99,4.68,46.059253,42.361997,111.3354
1360,19.47,44,1023.7,0.0,0.0,0.0,0,0,0,728.91,6.49,160.56,7.17,162.47,6.83,161.57,6.12,33.810102,32.530742,128.72627
1361,20.85,38,1022.7,0.0,0.0,1.5,5,0,0,835.71,6.15,159.44,6.83,161.57,6.38,163.61,6.84,24.618757,25.47344,154.81175
1362,22.43,37,1023.1,0.0,0.0,0.0,0,0,0,901.57,4.9,36.03,4.58,45.0,4.58,45.0,3.6,22.431833,23.852433,189.04799
1363,23.26,36,1022.6,0.0,0.0,0.0,0,0,0,913.14,7.9,30.07,7.7,37.41,7.99,35.84,4.68,28.781946,28.579918,219.93691
1364,23.74,34,1022.2,0.0,0.0,0.0,0,0,0,873.09,9.22,38.66,9.42,43.45,9.42,43.45,7.92,39.918019,37.339596,241.10444
1365,23.9,34,1021.5,0.0,0.0,0.0,0,0,0,784.98,9.16,45.0,9.22,51.34,9.18,48.18,8.64,52.898855,47.87214,255.6076
1366,23.99,35,1021.0,0.0,0.0,0.0,0,0,0,656.82,7.9,59.93,8.37,64.54,8.37,64.54,7.92,66.628239,59.068458,266.78185
1367,23.9,36,1021.3,0.0,0.0,0.9,3,0,0,498.4,7.2,90.0,7.93,92.6,7.56,90.0,9.72,80.695512,70.386762,276.48744
1368,13.8,64,1022.7,0.0,0.0,100.0,100,100,0,0.0,24.38,163.71,38.02,161.22,25.86,163.84,38.88,114.69992,95.896852,60.601002
1369,13.2,66,1022.6,0.0,0.0,100.0,100,100,0,0.0,25.23,165.96,38.83,162.74,26.63,166.72,41.4,101.71493,86.443207,69.525694
1370,13.93,61,1022.5,0.0,0.0,65.0,76,65,0,50.73,27.85,165.78,39.52,163.05,28.55,166.14,37.08,87.609488,75.73985,78.877268
1371,15.55,56,1023.4,0.0,0.0,32.0,30,32,0,228.73,30.04,166.13,38.77,164.93,30.3,166.95,34.56,73.470953,64.485433,88.2487
1372,17.68,50,1022.8,0.0,0.0,18.0,20,18,0,412.96,29.87,167.47,36.16,167.35,30.15,168.29,29.16,59.556129,53.154071,98.50799
1373,19.78,44,1022.8,0.0,0.0,23.0,28,23,0,578.5,29.44,168.0,34.6,167.99,29.72,168.83,29.16,46.17837,42.191169,111.02167
1374,21.55,39,1022.5,0.0,0.0,4.2,14,0,0,716.45,28.66,168.41,32.27,169.07,28.59,169.11,27.36,33.977531,32.326374,128.38608
1375,23.0,35,1021.5,0.0,0.0,2.7,9,0,0,821.47,27.05,170.04,29.95,170.31,27.05,170.04,25.56,24.84189,25.219441,154.56171
1376,24.75,33,1020.6,0.0,0.0,30.0,42,30,0,871.31,23.5,174.73,25.62,175.97,23.47,175.6,24.12,22.667339,23.578585,189.10421
1377,25.73,29,1020.2,0.0,0.0,5.4,18,0,0,891.78,23.04,180.9,24.85,181.66,22.68,180.91,27.0,28.960883,28.339902,220.21462
1378,26.55,25,1019.7,0.0,0.0,6.9,23,0,0,859.74,21.71,185.71,23.54,186.15,21.35,185.81,26.28,40.036816,37.138416,241.40588
1379,26.77,24,1019.1,0.0,0.0,8.1,27,0,0,777.86,19.48,196.09,20.72,197.18,19.24,197.42,23.4,52.975525,47.693327,255.87751
1380,26.67,23,1018.6,0.0,0.0,11.7,39,0,0,657.71,17.99,199.89,19.26,200.81,17.78,201.37,23.4,66.674197,58.898,267.01991
1381,26.23,24,1018.6,0.0,0.0,60.0,100,60,0,483.27,16.65,201.57,18.39,203.05,16.45,203.2,22.32,80.717608,70.215989,276.70076
1382,12.35,49,1021.9,0.0,0.0,23.1,77,0,0,0.0,22.2,171.61,38.43,164.79,24.39,171.51,34.2,114.66372,95.686203,60.424959
1383,11.43,53,1022.0,0.0,0.0,9.9,33,0,0,0.0,22.91,171.87,39.91,164.84,25.1,171.75,25.92,101.71795,86.274034,69.33669
1384,13.48,50,1021.7,0.0,0.0,5.1,17,0,0,55.18,24.39,171.51,38.16,166.36,26.53,172.2,28.08,87.625848,75.571196,78.672636
1385,16.43,43,1021.9,0.0,0.0,2.7,9,0,0,235.85,26.41,169.0,33.54,167.6,27.11,169.29,22.68,73.509253,64.321149,88.024423
1386,18.72,37,1021.3,0.0,0.0,0.9,3,0,0,418.3,25.77,167.91,31.0,167.25,26.05,168.85,20.88,59.632145,52.995988,98.249808
1387,21.1,31,1021.3,0.0,0.0,4.8,16,0,0,586.51,25.07,167.56,28.66,168.41,24.99,168.37,21.96,46.279915,42.011231,110.74133
1388,23.13,28,1020.5,0.0,0.0,6.6,22,0,0,724.46,24.5,169.85,27.4,170.17,24.8,170.81,26.64,34.132394,32.118897,128.09508
1389,24.62,26,1019.4,0.0,0.0,6.9,23,0,0,827.7,24.29,173.19,26.8,173.83,24.25,174.04,25.92,25.066714,24.974799,154.37484
1390,26.53,26,1019.5,0.0,0.0,1.5,5,0,0,885.55,20.77,188.97,22.31,190.22,20.48,190.12,21.24,22.919356,23.325022,189.20282
1391,27.24,25,1019.1,0.0,0.0,4.5,15,0,0,898.9,20.9,190.92,22.03,191.31,20.48,190.12,21.96,29.159224,28.122587,220.50708
1392,27.8,22,1018.7,0.0,0.0,23.4,78,0,0,858.85,21.86,197.24,23.57,198.71,21.63,198.43,23.4,40.174799,36.958746,241.7154
1393,27.71,22,1018.1,0.0,0.0,30.0,100,0,0,759.17,20.77,205.68,22.38,207.8,20.61,207.01,20.88,53.07124,47.53469,256.15492
1394,27.59,22,1017.9,0.0,0.0,0.0,0,0,0,654.15,20.01,210.26,21.49,211.29,19.69,210.78,19.08,66.739735,58.747106,267.26574
1395,26.97,23,1018.0,0.0,0.0,0.0,0,0,0,506.41,19.51,209.88,21.61,209.98,19.51,209.88,18.36,80.759423,70.063873,276.92284
1396,12.84,51,1021.7,0.0,0.0,6.9,23,0,0,0.0,12.98,183.18,21.32,191.69,17.28,180.0,14.4,115.35318,95.983711,59.724443
1397,12.41,54,1021.7,0.0,0.0,7.5,25,0,0,0.0,12.73,188.13,14.98,215.22,15.88,183.9,11.16,101.72282,86.109672,69.149733
1398,13.75,58,1022.1,0.0,0.0,8.7,29,0,0,57.85,10.9,187.59,11.99,228.65,12.26,183.37,9.36,87.644129,75.407634,78.470166
1399,17.62,52,1022.6,0.0,0.0,6.9,23,0,0,239.41,6.84,180.0,7.1,210.47,6.49,176.82,2.16,73.549331,64.162097,87.802318
1400,21.62,40,1021.7,0.0,0.0,0.6,2,0,0,421.86,3.1,125.54,3.4,122.01,3.32,130.6,3.6,59.698856,52.834528,98.001564
1401,24.07,33,1021.6,0.0,0.0,0.0,0,0,0,590.07,6.03,107.35,6.38,106.39,6.38,106.39,14.76,46.38244,41.837048,110.46215
1402,26.03,27,1021.1,0.0,0.0,0.0,0,0,0,735.14,8.16,138.58,8.44,140.19,7.93,140.53,22.68,34.287051,31.917421,127.80298
1403,27.45,25,1020.4,0.0,0.0,0.0,0,0,0,843.72,11.97,173.09,13.04,173.66,12.32,173.29,25.2,25.288708,24.735829,154.18323
1404,28.57,23,1020.5,0.0,0.0,0.0,0,0,0,903.35,11.89,181.74,11.9,183.47,11.53,181.79,21.6,23.16622,23.076102,189.29589
1405,29.51,21,1020.2,0.0,0.0,0.0,0,0,0,914.03,9.78,186.34,9.83,188.43,9.39,184.4,20.16,29.353068,27.908887,220.79398
1406,30.17,20,1020.1,0.0,0.0,0.0,0,0,0,873.09,6.99,191.89,7.07,194.74,6.92,188.97,27.36,40.309153,36.781743,242.01891
1407,30.46,20,1019.4,0.0,0.0,0.0,0,0,0,784.09,3.05,225.0,3.32,220.6,2.9,209.74,24.84,53.163747,47.378035,256.42646
1408,30.48,20,1019.3,0.0,0.0,0.0,0,0,0,658.6,6.11,315.0,5.9,322.43,5.4,323.13,25.56,66.802286,58.597808,267.50601
1409,29.7,22,1019.6,0.0,0.0,0.0,0,0,0,500.18,10.32,330.75,10.83,338.55,10.7,340.35,26.28,80.798392,69.913206,277.13958
1410,19.06,27,1022.2,0.0,0.0,100.0,17,100,0,0.0,13.8,187.5,24.48,216.03,18.23,189.09,23.76,114.35375,95.109918,60.254626
1411,18.5,29,1022.1,0.0,0.0,100.0,22,100,0,0.0,14.42,182.86,20.47,203.86,18.73,182.2,24.48,101.72944,85.950009,68.964887
1412,19.05,36,1021.7,0.0,0.0,78.0,14,78,0,37.38,15.12,181.36,24.64,191.8,17.28,180.0,24.12,87.664311,75.249201,78.269949
1413,22.98,35,1021.7,0.0,0.0,22.0,10,22,0,232.29,18.0,191.53,24.48,197.1,18.43,192.41,25.92,73.591141,64.008306,87.582513
1414,27.01,24,1020.9,0.0,0.0,21.0,9,21,0,417.41,22.88,204.15,28.02,205.91,23.69,204.23,30.24,59.767,52.678547,97.755463
1415,28.52,20,1021.3,0.0,0.0,100.0,28,100,0,544.68,27.69,206.23,33.01,207.96,29.14,207.2,41.4,46.485842,41.668663,110.1844
1416,29.91,16,1020.2,0.0,0.0,100.0,35,100,0,614.99,30.68,211.08,35.76,212.25,31.37,211.87,43.92,34.441377,31.722031,127.51011
1417,30.84,13,1019.7,0.0,0.0,100.0,100,100,0,704.88,30.26,214.82,35.15,214.99,30.85,214.06,36.0,25.507808,24.502682,153.98707
1418,31.47,11,1021.3,0.0,0.0,28.0,14,28,0,871.31,24.22,228.01,27.0,227.16,24.7,226.77,42.84,23.407965,22.831981,189.38318
1419,31.94,10,1020.1,0.0,0.0,11.7,39,2,0,902.46,25.26,220.96,28.08,220.84,25.54,220.43,27.36,29.542384,27.698883,221.0749
1420,31.89,11,1020.1,0.0,0.0,37.0,25,37,0,863.3,25.7,232.97,29.3,232.99,26.43,232.19,43.2,40.439821,36.607443,242.31609
1421,32.01,9,1019.3,0.0,0.0,58.0,16,58,0,711.11,22.13,248.03,25.54,248.5,22.26,247.17,37.08,53.252999,47.223388,256.69195
1422,31.65,9,1018.7,0.0,0.0,66.0,46,66,0,658.6,24.22,258.86,28.12,256.68,24.8,256.57,38.88,66.861825,58.450137,267.7406
1423,30.48,12,1019.4,0.0,0.0,94.0,98,94,0,493.06,24.12,270.0,28.08,269.27,24.48,270.0,38.52,80.834511,69.764029,277.3509
1424,28.31,19,1019.6,0.0,0.0,30.0,100,26,0,325.74,20.17,272.05,27.0,270.76,21.6,270.95,24.12,90.949316,77.745292,283.95301
1425,15.5,35,1018.8,0.0,0.0,100.0,100,100,0,0.0,8.15,225.0,16.22,272.54,11.46,223.73,28.44,114.80964,95.256111,59.735232
1426,15.39,34,1018.5,0.0,0.0,100.0,100,100,0,0.0,2.52,270.0,14.62,308.0,4.55,251.57,19.08,101.73772,85.794994,68.782237
1427,14.87,42,1019.1,0.0,0.0,49.0,0,49,0,60.52,5.9,52.43,12.1,337.25,7.34,78.69,16.56,87.686365,75.095935,78.07208
1428,17.69,40,1019.0,0.0,0.0,81.0,0,81,0,237.63,8.4,9.87,9.26,13.5,8.56,14.62,19.8,73.634625,63.859801,87.365114
1429,19.92,35,1018.5,0.0,0.0,98.0,4,98,0,411.18,11.73,342.12,12.77,338.5,11.62,343.81,25.92,59.836482,52.52806,97.511635
1430,22.6,25,1018.3,0.0,0.0,4.8,16,0,0,582.95,15.38,327.43,15.99,324.16,14.88,327.85,30.6,46.589979,41.506085,109.90821
1431,22.57,23,1017.7,0.0,0.0,4.5,15,0,0,728.02,19.77,326.89,20.38,324.34,18.97,326.61,39.6,34.595168,31.532731,127.21661
1432,22.89,26,1017.1,0.0,0.0,0.0,0,0,0,831.26,21.89,323.7,23.28,320.65,21.31,322.55,40.32,25.723764,24.27535,153.78633
1433,23.64,25,1017.2,0.0,0.0,3.9,13,0,0,910.47,23.78,309.47,25.49,306.38,23.33,308.11,42.12,23.644377,22.592624,189.46454
1434,23.83,25,1016.4,0.0,0.0,30.0,100,0,0,897.12,25.86,308.78,27.5,307.02,25.36,308.66,39.6,29.727015,27.492548,221.34974
1435,23.11,29,1016.4,0.0,0.0,100.0,100,100,0,800.11,27.66,308.66,30.31,307.28,27.44,308.07,36.72,40.566703,36.435838,242.60687
1436,21.56,35,1015.8,0.0,0.0,100.0,100,100,0,590.96,27.53,311.82,30.93,309.81,27.3,311.26,36.0,53.338937,47.070764,256.9513
1437,20.14,38,1016.3,0.0,0.0,100.0,100,100,0,417.41,27.53,318.18,31.57,315.92,27.76,316.58,36.72,66.918325,58.304127,267.96945
1438,19.03,40,1017.0,0.0,0.0,0.0,0,0,0,420.97,28.8,323.13,32.62,322.62,28.51,322.7,34.56,80.86778,69.616394,277.55673
1439,17.08,43,1016.9,0.0,0.0,0.0,0,0,0,328.41,28.28,328.54,33.66,327.67,28.28,328.54,33.12,90.026925,76.863914,283.53405
1440,1.77,90,1025.4,0.0,0.0,17.4,58,0,0,0.0,18.36,1.12,32.33,7.68,20.16,360.0,36.0,115.50979,95.573834,59.039126
1441,0.99,85,1026.4,0.0,0.0,13.2,44,0,0,0.0,18.36,358.88,32.53,5.08,20.52,358.99,35.64,101.74757,85.64453,68.601833
1442,2.53,71,1026.4,0.0,0.0,12.3,41,0,0,65.86,21.24,360.0,28.48,2.9,21.96,360.0,41.04,87.710256,74.947842,77.876657
1443,4.49,62,1026.5,0.0,0.0,12.9,43,0,0,249.2,25.98,3.97,30.38,5.44,26.37,4.7,41.76,73.679729,63.716593,87.150283
1444,6.73,58,1026.1,0.0,0.0,15.0,50,0,0,430.76,29.48,8.43,33.56,9.26,29.48,8.43,38.16,59.907233,52.383087,97.270336
1445,9.09,52,1025.3,0.0,0.0,11.4,38,0,0,597.19,31.07,10.01,34.45,10.84,30.72,10.12,40.32,46.694773,41.349369,109.63402
1446,11.27,48,1023.9,0.0,0.0,6.3,21,0,0,736.92,30.43,10.91,33.47,11.79,30.15,11.71,37.08,34.748385,31.349667,126.92314
1447,13.07,44,1023.5,0.0,0.0,3.6,12,0,0,839.27,28.39,12.45,30.65,12.89,28.04,12.61,34.92,25.936729,24.054154,153.58163
1448,15.31,42,1023.2,0.0,0.0,0.0,0,0,0,914.03,27.32,18.43,29.37,19.32,26.98,18.68,32.4,23.875769,22.35841,189.53963
1449,16.31,40,1023.1,0.0,0.0,0.0,0,0,0,925.6,27.56,19.86,29.5,19.98,27.1,19.4,32.76,29.907092,27.290093,221.61774
1450,16.97,40,1023.2,0.0,0.0,0.0,0,0,0,886.44,25.84,18.69,27.44,19.15,25.5,18.95,29.88,40.689813,36.267024,242.89075
1451,17.24,40,1022.7,0.0,0.0,0.0,0,0,0,799.22,24.83,16.86,26.42,17.45,24.14,17.35,30.96,53.421557,46.920217,257.20426
